id,hashtag,timestamp,like_count,comments_count,engagement,hour,time_of_day,day_of_week,cluster
52183504622130848_3803120835,#AppleEvent2025,2025-09-23 06:00:00,230,5,235,6,morning,Tuesday,0
29310497262656652_1629886598,#AppleEvent2025,2025-10-01 05:00:00,1318,41,1359,5,night,Wednesday,2
58565694368730215_0776043152,#AppleEvent2025,2025-09-02 08:00:00,843,20,863,8,morning,Tuesday,1
10697260754352812_7422477600,#AppleEvent2025,2025-09-27 02:00:00,87,2,89,2,night,Saturday,0
42940410718458566_1182769651,#AppleEvent2025,2025-09-04 07:00:00,210,3,213,7,morning,Thursday,0
71022258331470011_9031561448,#AppleEvent2025,2025-09-20 07:00:00,714,24,738,7,morning,Saturday,1
87585076745920052_0113377795,#AppleEvent2025,2025-10-03 17:00:00,663,18,681,17,afternoon,Friday,1
52737393374307817_4466163052,#AppleEvent2025,2025-09-06 12:00:00,316,11,327,12,afternoon,Saturday,0
55243560057853468_0322105475,#AppleEvent2025,2025-08-11 18:00:00,970,33,1003,18,evening,Monday,1
62667000846622826_7035972089,#AppleEvent2025,2025-09-14 03:00:00,322,8,330,3,night,Sunday,0
45853767891405421_6850320548,#AppleEvent2025,2025-09-26 15:00:00,214,10,224,15,afternoon,Friday,0
02572561542491042_1811193037,#AppleEvent2025,2025-08-16 10:00:00,493,21,514,10,morning,Saturday,1
80512884900995697_4584072499,#AppleEvent2025,2025-08-17 03:00:00,301,13,314,3,night,Sunday,0
54614997546056989_3423433162,#AppleEvent2025,2025-10-07 02:00:00,77,3,80,2,night,Tuesday,0
07480954973042820_7901371394,#AppleEvent2025,2025-09-04 17:00:00,1036,25,1061,17,afternoon,Thursday,1
64795375259794435_4926549729,#AppleEvent2025,2025-08-12 21:00:00,31,2,33,21,evening,Tuesday,0
15821931891410172_1462930761,#AppleEvent2025,2025-09-06 09:00:00,126,5,131,9,morning,Saturday,0
00802819073907783_5300959411,#AppleEvent2025,2025-08-22 22:00:00,456,15,471,22,evening,Friday,1
19524819892934595_5711837400,#AppleEvent2025,2025-08-23 23:00:00,62,3,65,23,evening,Saturday,0
58904759768032327_3635474283,#AppleEvent2025,2025-09-14 00:00:00,258,3,261,0,night,Sunday,0
92960736422246080_5492408875,#AppleEvent2025,2025-09-15 14:00:00,346,14,360,14,afternoon,Monday,0
43491309321092920_6920214974,#AppleEvent2025,2025-10-01 16:00:00,418,10,428,16,afternoon,Wednesday,1
76104432974576323_8154935729,#AppleEvent2025,2025-07-21 08:00:00,141,5,146,8,morning,Monday,0
29982110491282707_0852473444,#AppleEvent2025,2025-09-06 19:00:00,248,6,254,19,evening,Saturday,0
31554584964459846_0890798331,#AppleEvent2025,2025-10-08 09:00:00,177,4,181,9,morning,Wednesday,0
92037400741534600_9299413956,#AppleEvent2025,2025-09-26 09:00:00,57,0,57,9,morning,Friday,0
32463490355127626_6037422210,#AppleEvent2025,2025-09-22 14:00:00,276,8,284,14,afternoon,Monday,0
41206196217759702_0077250843,#AppleEvent2025,2025-09-21 01:00:00,135,5,140,1,night,Sunday,0
86811161776557157_7646969151,#AppleEvent2025,2025-09-18 08:00:00,553,11,564,8,morning,Thursday,1
75405842029300133_0578735088,#AppleEvent2025,2025-07-26 23:00:00,118,0,118,23,evening,Saturday,0
76113040458086220_7058058162,#AppleEvent2025,2025-10-08 02:00:00,781,19,800,2,night,Wednesday,1
74633203502296271_0794061563,#AppleEvent2025,2025-10-05 15:00:00,195,12,207,15,afternoon,Sunday,0
17934363895118182_9609213451,#AppleEvent2025,2025-08-23 04:00:00,119,1,120,4,night,Saturday,0
76089763017649082_2042516880,#AppleEvent2025,2025-08-28 20:00:00,505,16,521,20,evening,Thursday,1
67985255819974561_2205428644,#AppleEvent2025,2025-10-05 07:00:00,110,4,114,7,morning,Sunday,0
18073643281397227_9066677082,#AppleEvent2025,2025-09-15 18:00:00,1444,36,1480,18,evening,Monday,2
05326149189959344_9137335838,#AppleEvent2025,2025-09-26 03:00:00,427,6,433,3,night,Friday,1
95095247454448582_0961006217,#AppleEvent2025,2025-10-05 15:00:00,134,5,139,15,afternoon,Sunday,0
26664238912757979_6996007264,#AppleEvent2025,2025-09-27 13:00:00,622,23,645,13,afternoon,Saturday,1
21136592233591837_2568001260,#AppleEvent2025,2025-10-04 17:00:00,30,0,30,17,afternoon,Saturday,0
30348305164229664_2105976193,#AppleEvent2025,2025-08-25 12:00:00,137,4,141,12,afternoon,Monday,0
33941011929887185_3577554820,#AppleEvent2025,2025-10-04 10:00:00,280,8,288,10,morning,Saturday,0
66311065603622218_6074580906,#AppleEvent2025,2025-10-04 01:00:00,95,3,98,1,night,Saturday,0
28269909848720052_6947954358,#AppleEvent2025,2025-10-06 07:00:00,211,7,218,7,morning,Monday,0
78466266742672454_5011785456,#AppleEvent2025,2025-08-18 08:00:00,337,12,349,8,morning,Monday,0
86305478703944235_6802721219,#AppleEvent2025,2025-10-03 13:00:00,153,3,156,13,afternoon,Friday,0
66542968914372335_5115273923,#AppleEvent2025,2025-09-17 13:00:00,104,5,109,13,afternoon,Wednesday,0
05130688450602567_1234242786,#AppleEvent2025,2025-07-21 03:00:00,57,5,62,3,night,Monday,0
39975284711870869_2568412614,#AppleEvent2025,2025-09-23 17:00:00,63,1,64,17,afternoon,Tuesday,0
80901989889948823_5795479572,#AppleEvent2025,2025-08-31 04:00:00,15,0,15,4,night,Sunday,0
79379855348897143_9794581017,#AppleEvent2025,2025-10-04 02:00:00,114,3,117,2,night,Saturday,0
32923488741861023_6223143195,#AppleEvent2025,2025-09-22 06:00:00,134,3,137,6,morning,Monday,0
63916030312710762_4648703483,#AppleEvent2025,2025-09-02 12:00:00,169,0,169,12,afternoon,Tuesday,0
55076761729430750_9704638849,#AppleEvent2025,2025-09-16 08:00:00,355,16,371,8,morning,Tuesday,0
30164510809093279_1350499023,#AppleEvent2025,2025-07-31 04:00:00,172,3,175,4,night,Thursday,0
33177865787034019_4264382745,#AppleEvent2025,2025-08-31 16:00:00,164,5,169,16,afternoon,Sunday,0
44867067651873458_3106783861,#AppleEvent2025,2025-09-20 00:00:00,85,5,90,0,night,Saturday,0
86239229201329507_2403545808,#AppleEvent2025,2025-09-03 04:00:00,139,2,141,4,night,Wednesday,0
69512373343321449_3850375694,#AppleEvent2025,2025-09-10 20:00:00,88,1,89,20,evening,Wednesday,0
34186647608761098_8106445982,#AppleEvent2025,2025-07-30 00:00:00,35,2,37,0,night,Wednesday,0
65336168040648425_0490444396,#AppleEvent2025,2025-07-26 01:00:00,278,11,289,1,night,Saturday,0
33486098896459428_1743679029,#AppleEvent2025,2025-09-23 16:00:00,305,9,314,16,afternoon,Tuesday,0
07249204427726436_6031994753,#AppleEvent2025,2025-09-17 11:00:00,226,10,236,11,morning,Wednesday,0
49402111679181944_6335607813,#AppleEvent2025,2025-10-06 01:00:00,143,5,148,1,night,Monday,0
02735269318691324_9900078614,#AppleEvent2025,2025-08-29 07:00:00,224,4,228,7,morning,Friday,0
90615844254093679_4020643235,#AppleEvent2025,2025-08-26 11:00:00,541,19,560,11,morning,Tuesday,1
25989994195069965_2744459803,#AppleEvent2025,2025-08-04 03:00:00,2166,45,2211,3,night,Monday,2
02334789519488820_7428235849,#AppleEvent2025,2025-08-26 09:00:00,231,4,235,9,morning,Tuesday,0
19959838013460229_6860537501,#AppleEvent2025,2025-09-24 11:00:00,259,9,268,11,morning,Wednesday,0
06348842840263457_0143199922,#AppleEvent2025,2025-09-11 17:00:00,519,22,541,17,afternoon,Thursday,1
95076424732389140_7691782643,#AppleEvent2025,2025-09-10 01:00:00,335,8,343,1,night,Wednesday,0
53870194184507893_8508982047,#AppleEvent2025,2025-09-26 17:00:00,305,7,312,17,afternoon,Friday,0
33434844804878075_5676138227,#AppleEvent2025,2025-08-29 06:00:00,183,4,187,6,morning,Friday,0
76016995500892565_3980567691,#AppleEvent2025,2025-09-23 04:00:00,99,5,104,4,night,Tuesday,0
32440766152375662_1222949825,#AppleEvent2025,2025-07-26 00:00:00,155,4,159,0,night,Saturday,0
20012388152743575_4135208043,#AppleEvent2025,2025-09-28 14:00:00,758,13,771,14,afternoon,Sunday,1
42639992085942592_2077318533,#AppleEvent2025,2025-08-25 06:00:00,158,4,162,6,morning,Monday,0
68238943861765055_4637119276,#AppleEvent2025,2025-09-05 16:00:00,361,12,373,16,afternoon,Friday,0
03422188048533921_6372628216,#AppleEvent2025,2025-10-09 07:00:00,287,5,292,7,morning,Thursday,0
69922192178223669_9901759827,#AppleEvent2025,2025-10-01 21:00:00,195,8,203,21,evening,Wednesday,0
83570065269009337_4255516498,#AppleEvent2025,2025-09-22 01:00:00,113,6,119,1,night,Monday,0
06057419600590110_4770154586,#AppleEvent2025,2025-10-01 19:00:00,147,4,151,19,evening,Wednesday,0
91687791186482494_5257706310,#AppleEvent2025,2025-09-09 14:00:00,1275,21,1296,14,afternoon,Tuesday,2
77210413063054090_2159514592,#AppleEvent2025,2025-08-29 23:00:00,47,3,50,23,evening,Friday,0
78122062040839578_4433946940,#AppleEvent2025,2025-08-21 07:00:00,199,4,203,7,morning,Thursday,0
61651463709065995_2644587691,#AppleEvent2025,2025-08-04 10:00:00,113,4,117,10,morning,Monday,0
15062575986548568_3866953077,#AppleEvent2025,2025-09-27 00:00:00,328,0,328,0,night,Saturday,0
55885945969667664_5551399398,#AppleEvent2025,2025-10-05 04:00:00,622,17,639,4,night,Sunday,1
55004163951624878_4228744146,#AppleEvent2025,2025-09-27 00:00:00,159,5,164,0,night,Saturday,0
37162561507969056_7928293141,#AppleEvent2025,2025-10-08 22:00:00,518,14,532,22,evening,Wednesday,1
11137968414892960_5525210620,#AppleEvent2025,2025-09-10 06:00:00,494,14,508,6,morning,Wednesday,1
68421994986279407_5080216073,#AppleEvent2025,2025-09-30 04:00:00,111,3,114,4,night,Tuesday,0
26259613948370720_7226915888,#AppleEvent2025,2025-09-30 14:00:00,226,9,235,14,afternoon,Tuesday,0
34758362990721004_4903125427,#AppleEvent2025,2025-10-04 20:00:00,263,6,269,20,evening,Saturday,0
57191144046899226_7745386453,#AppleEvent2025,2025-09-13 14:00:00,180,4,184,14,afternoon,Saturday,0
25775644465498520_2981218946,#AppleEvent2025,2025-07-27 15:00:00,428,12,440,15,afternoon,Sunday,1
68040338371936758_4175996512,#AppleEvent2025,2025-09-06 23:00:00,82,2,84,23,evening,Saturday,0
31362105449886434_4350403761,#AppleEvent2025,2025-08-20 02:00:00,246,5,251,2,night,Wednesday,0
43425454226323247_5556743440,#AppleEvent2025,2025-09-28 18:00:00,260,13,273,18,evening,Sunday,0
80491191116929858_8706616312,#AppleEvent2025,2025-08-05 03:00:00,96,3,99,3,night,Tuesday,0
28011991590928389_6436941086,#AppleEvent2025,2025-09-25 22:00:00,152,5,157,22,evening,Thursday,0
77450683453431897_3714032150,#AppleEvent2025,2025-08-12 07:00:00,405,16,421,7,morning,Tuesday,1
91843494334197211_9990615650,#AppleEvent2025,2025-09-16 10:00:00,89,2,91,10,morning,Tuesday,0
32711484053012200_9638883742,#AppleEvent2025,2025-08-02 01:00:00,0,29,29,1,night,Saturday,0
71440093296432443_4850119925,#AppleEvent2025,2025-09-10 12:00:00,409,17,426,12,afternoon,Wednesday,1
76242848691254550_7902927394,#AppleEvent2025,2025-09-24 21:00:00,0,1,1,21,evening,Wednesday,0
47398465524028014_0759723747,#AppleEvent2025,2025-10-06 17:00:00,962,22,984,17,afternoon,Monday,1
60943867872901237_2523691242,#AppleEvent2025,2025-09-20 11:00:00,756,24,780,11,morning,Saturday,1
88906141620348342_4123637602,#AppleEvent2025,2025-08-28 14:00:00,445,14,459,14,afternoon,Thursday,1
49203018564967797_7438078023,#AppleEvent2025,2025-07-29 19:00:00,85,1,86,19,evening,Tuesday,0
93290221593830618_5453425806,#AppleEvent2025,2025-08-18 05:00:00,278,12,290,5,night,Monday,0
94076666456843479_8295321723,#AppleEvent2025,2025-10-02 07:00:00,334,11,345,7,morning,Thursday,0
90576627298282548_1493583721,#AppleEvent2025,2025-08-20 08:00:00,137,7,144,8,morning,Wednesday,0
96197631394016065_7148017171,#AppleEvent2025,2025-08-26 09:00:00,236,9,245,9,morning,Tuesday,0
24116479037494424_9270512332,#AppleEvent2025,2025-08-19 18:00:00,77,2,79,18,evening,Tuesday,0
48549602752313113_9885530564,#AppleEvent2025,2025-08-16 05:00:00,74,2,76,5,night,Saturday,0
47295920453131612_7760810477,#AppleEvent2025,2025-10-01 02:00:00,685,0,685,2,night,Wednesday,1
58501920299661828_3123866706,#AppleEvent2025,2025-09-29 07:00:00,580,18,598,7,morning,Monday,1
11922062704568302_4796513999,#AppleEvent2025,2025-09-22 18:00:00,740,26,766,18,evening,Monday,1
25874599435200319_5486969489,#AppleEvent2025,2025-09-04 07:00:00,104,2,106,7,morning,Thursday,0
50493582941848548_2858952853,#AppleEvent2025,2025-09-23 08:00:00,227,8,235,8,morning,Tuesday,0
29903712000996597_9480802303,#AppleEvent2025,2025-09-16 18:00:00,687,17,704,18,evening,Tuesday,1
79658406726190591_8338787887,#AppleEvent2025,2025-09-27 18:00:00,178,1,179,18,evening,Saturday,0
61597771437202013_8593065010,#AppleEvent2025,2025-10-02 00:00:00,178,6,184,0,night,Thursday,0
13424256878313628_9624850081,#AppleEvent2025,2025-09-19 23:00:00,92,6,98,23,evening,Friday,0
24402700942626598_5493973026,#AppleEvent2025,2025-08-21 09:00:00,285,7,292,9,morning,Thursday,0
29106698471734557_4428763722,#AppleEvent2025,2025-08-07 21:00:00,143,6,149,21,evening,Thursday,0
98523005109207690_9775415657,#AppleEvent2025,2025-09-19 16:00:00,661,14,675,16,afternoon,Friday,1
22968722296363243_7148507440,#AppleEvent2025,2025-09-20 12:00:00,220,5,225,12,afternoon,Saturday,0
98430628497884733_5947962890,#AppleEvent2025,2025-09-28 11:00:00,78,2,80,11,morning,Sunday,0
80949899230819533_5590483450,#AppleEvent2025,2025-09-21 23:00:00,636,0,636,23,evening,Sunday,1
55307926581702885_4570395371,#AppleEvent2025,2025-10-08 13:00:00,193,4,197,13,afternoon,Wednesday,0
84676274526592025_2741824182,#AppleEvent2025,2025-08-26 16:00:00,0,3,3,16,afternoon,Tuesday,0
92740823660281451_5117880438,#AppleEvent2025,2025-10-08 19:00:00,91,1,92,19,evening,Wednesday,0
50990991396950534_6246021415,#AppleEvent2025,2025-09-14 01:00:00,80,3,83,1,night,Sunday,0
11375378496244360_4673731080,#AppleEvent2025,2025-09-25 09:00:00,533,19,552,9,morning,Thursday,1
88540453208767834_9189755046,#AppleEvent2025,2025-09-29 08:00:00,107,1,108,8,morning,Monday,0
32829617796870410_0631763704,#AppleEvent2025,2025-10-07 12:00:00,729,28,757,12,afternoon,Tuesday,1
02569471967038213_9740605406,#AppleEvent2025,2025-09-21 09:00:00,27,2,29,9,morning,Sunday,0
11169426797639079_9944978406,#AppleEvent2025,2025-10-08 00:00:00,74,2,76,0,night,Wednesday,0
83637082429820517_7250515320,#AppleEvent2025,2025-10-02 21:00:00,273,9,282,21,evening,Thursday,0
97563677445875589_3463864712,#AppleEvent2025,2025-08-21 15:00:00,363,7,370,15,afternoon,Thursday,0
36816584038932534_1962903269,#AppleEvent2025,2025-09-12 14:00:00,316,8,324,14,afternoon,Friday,0
89616177727015087_7830385690,#AppleEvent2025,2025-09-20 10:00:00,296,12,308,10,morning,Saturday,0
59614539769735305_0867146523,#AppleEvent2025,2025-10-03 18:00:00,119,5,124,18,evening,Friday,0
27861203058397107_8147023079,#AppleEvent2025,2025-09-21 06:00:00,1345,46,1391,6,morning,Sunday,2
93044517730442504_5620045133,#AppleEvent2025,2025-10-06 15:00:00,1171,32,1203,15,afternoon,Monday,2
46533649420482459_6052026361,#AppleEvent2025,2025-10-02 13:00:00,166,7,173,13,afternoon,Thursday,0
97679881012165656_7823521150,#AppleEvent2025,2025-09-22 20:00:00,239,9,248,20,evening,Monday,0
35601821642267123_3822253157,#AppleEvent2025,2025-09-11 18:00:00,74,1,75,18,evening,Thursday,0
57092810875231523_7139211824,#AppleEvent2025,2025-08-10 21:00:00,429,14,443,21,evening,Sunday,1
70325288854985924_2638829793,#AppleEvent2025,2025-10-06 20:00:00,66,0,66,20,evening,Monday,0
01374112915191147_1937752973,#AppleEvent2025,2025-10-04 14:00:00,229,2,231,14,afternoon,Saturday,0
03655481478667242_4829817735,#AppleEvent2025,2025-09-06 19:00:00,155,1,156,19,evening,Saturday,0
54313719599530810_8657379735,#AppleEvent2025,2025-09-01 11:00:00,509,20,529,11,morning,Monday,1
83881699889600824_4961352251,#AppleEvent2025,2025-09-01 02:00:00,115,3,118,2,night,Monday,0
06308844367267072_6594596338,#AppleEvent2025,2025-09-03 14:00:00,305,16,321,14,afternoon,Wednesday,0
68667047417824472_6660135852,#AppleEvent2025,2025-07-24 18:00:00,206,4,210,18,evening,Thursday,0
38518846137560718_3251228431,#AppleEvent2025,2025-09-21 15:00:00,110,3,113,15,afternoon,Sunday,0
19900233821410420_6018228452,#AppleEvent2025,2025-09-12 18:00:00,145,5,150,18,evening,Friday,0
03787540669132066_1641808379,#AppleEvent2025,2025-10-05 15:00:00,565,15,580,15,afternoon,Sunday,1
59062112603423998_1854590879,#AppleEvent2025,2025-09-19 05:00:00,251,2,253,5,night,Friday,0
23848439283989766_2816061732,#AppleEvent2025,2025-09-26 09:00:00,1057,32,1089,9,morning,Friday,1
54077404380139319_9986829029,#AppleEvent2025,2025-10-08 06:00:00,193,6,199,6,morning,Wednesday,0
87921207279436978_9370601821,#AppleEvent2025,2025-08-14 13:00:00,224,8,232,13,afternoon,Thursday,0
67108605819705659_1233707453,#AppleEvent2025,2025-09-03 17:00:00,52,0,52,17,afternoon,Wednesday,0
59398080836258142_9269039636,#AppleEvent2025,2025-09-08 10:00:00,208,0,208,10,morning,Monday,0
79139693440123664_7098577517,#AppleEvent2025,2025-09-22 21:00:00,808,31,839,21,evening,Monday,1
77381624857744555_8051676094,#AppleEvent2025,2025-10-06 22:00:00,83,3,86,22,evening,Monday,0
28597096687270720_9434494123,#AppleEvent2025,2025-07-30 00:00:00,273,12,285,0,night,Wednesday,0
98682001874308093_3579369548,#AppleEvent2025,2025-09-24 02:00:00,188,10,198,2,night,Wednesday,0
20958395643832871_1248054647,#AppleEvent2025,2025-10-03 23:00:00,47,1,48,23,evening,Friday,0
83958558125645748_8821476514,#AppleEvent2025,2025-09-19 11:00:00,234,6,240,11,morning,Friday,0
88090613768805401_3462990949,#AppleEvent2025,2025-09-11 08:00:00,125,0,125,8,morning,Thursday,0
36844851755492585_9320560464,#AppleEvent2025,2025-09-24 13:00:00,213,2,215,13,afternoon,Wednesday,0
62299473028828747_9192206441,#AppleEvent2025,2025-10-05 14:00:00,265,10,275,14,afternoon,Sunday,0
63617065226670926_1880905488,#AppleEvent2025,2025-09-21 15:00:00,708,21,729,15,afternoon,Sunday,1
02673762342353452_2820601700,#AppleEvent2025,2025-07-31 01:00:00,404,14,418,1,night,Thursday,1
81123901493957978_0799806306,#AppleEvent2025,2025-09-25 22:00:00,280,6,286,22,evening,Thursday,0
49119396079866078_6304426549,#AppleEvent2025,2025-09-24 04:00:00,119,2,121,4,night,Wednesday,0
31780647914811668_1756701262,#AppleEvent2025,2025-10-02 21:00:00,114,1,115,21,evening,Thursday,0
73568406826051184_7562507393,#AppleEvent2025,2025-10-04 03:00:00,415,15,430,3,night,Saturday,1
44072846419418806_7771837414,#AppleEvent2025,2025-08-27 06:00:00,85,0,85,6,morning,Wednesday,0
36209990417458674_6566750392,#AppleEvent2025,2025-09-12 17:00:00,121,6,127,17,afternoon,Friday,0
30563111861015802_9900104459,#AppleEvent2025,2025-10-01 06:00:00,728,22,750,6,morning,Wednesday,1
93818662223491014_9754972513,#AppleEvent2025,2025-10-06 10:00:00,10,0,10,10,morning,Monday,0
66680590665206440_5606488238,#AppleEvent2025,2025-09-03 14:00:00,45,0,45,14,afternoon,Wednesday,0
01084957133801687_1934542560,#AppleEvent2025,2025-09-28 00:00:00,996,24,1020,0,night,Sunday,1
03522421504363002_7058755039,#AppleEvent2025,2025-09-19 22:00:00,602,23,625,22,evening,Friday,1
65178924416528459_1193279924,#AppleEvent2025,2025-08-28 06:00:00,113,3,116,6,morning,Thursday,0
91405334738000482_7289529845,#AppleEvent2025,2025-09-07 08:00:00,81,3,84,8,morning,Sunday,0
02325888525449252_3460888779,#AppleEvent2025,2025-09-01 07:00:00,351,12,363,7,morning,Monday,0
34763079944742797_5748645290,#AppleEvent2025,2025-09-04 12:00:00,137,0,137,12,afternoon,Thursday,0
06878085407986240_4430558492,#AppleEvent2025,2025-07-21 01:00:00,151,6,157,1,night,Monday,0
51176806621774528_8253854305,#AppleEvent2025,2025-08-17 23:00:00,115,2,117,23,evening,Sunday,0
70316177875919946_6630394185,#AppleEvent2025,2025-09-10 18:00:00,317,3,320,18,evening,Wednesday,0
59249209352532575_5918657245,#AppleEvent2025,2025-09-22 16:00:00,115,4,119,16,afternoon,Monday,0
03004955853819057_0167243041,#AppleEvent2025,2025-09-26 19:00:00,90,0,90,19,evening,Friday,0
46117262578066866_2865351669,#AppleEvent2025,2025-09-16 04:00:00,192,5,197,4,night,Tuesday,0
21880468414772026_5347967066,#AppleEvent2025,2025-07-20 17:00:00,213,4,217,17,afternoon,Sunday,0
65296778861000879_6413625260,#AppleEvent2025,2025-09-25 17:00:00,277,7,284,17,afternoon,Thursday,0
08471476678611312_7156500100,#AppleEvent2025,2025-10-05 08:00:00,509,22,531,8,morning,Sunday,1
03473421259121057_2529070041,#AppleEvent2025,2025-09-02 04:00:00,590,14,604,4,night,Tuesday,1
27187048453713629_7701608481,#AppleEvent2025,2025-09-16 21:00:00,130,0,130,21,evening,Tuesday,0
40023460128052235_6328570193,#AppleEvent2025,2025-09-13 15:00:00,39,1,40,15,afternoon,Saturday,0
